"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"0mo","escalation","months 1 to 3","diphtheria",0,0,0,0.000659397740947259,0,0.00810836277734682,0.000659518705252722,0,0.0081098502293214,"infections - epidemic",2959,2851,5810,0,1.13888812392427e-07,1.13888812392427e-07,1,0.999999886111188,0.999999886111188,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0.000454073871368877,0,0.00558357338544121,0.000454157169698654,0,0.00558459767326422
"0mo","escalation","months 1 to 3","neonatal",167.504317160528,118.693919364288,236.847502221607,316.988054087805,281.838099575997,587.513305930542,150.08529272283,119.968245471652,312.318734627818,"MNH",2959,2851,5810,0.0288316006884682,0.0547490395869191,0.0259174388984509,0.971168399311532,0.945250960413081,0.974082561101549,0.999956523372282,0.996529726651985,0.996712536690256,115.346670212758,81.734898570116,163.097711107288,218.284024889993,194.079095251187,404.572877246097,103.351597480886,82.6124238526957,215.068642379267
"0mo","escalation","months 1 to 3","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","lung cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","pneumococcal disease",0.0659137726443636,0.0531218704968534,0.0804614650848105,0.935333961467272,0.0620528549258888,3.32245128191154,0.869805605400512,-0.00594887293109366,3.25864602497301,"infections - endemic",2959,2851,5810,1.13453766742711e-05,0.000161547526548672,0.000150202149874401,0.999988654623326,0.999838452473451,0.999849797850126,0.999956523372282,0.996529726651985,0.996712536690256,0.0453894820418381,0.0365807340440854,0.0554073007508133,0.644088820043748,0.0427307804015412,2.28790337353116,0.598964743214294,-0.00409650745576224,2.24396585565289
"0mo","escalation","months 1 to 3","maternal",0,0,0,0,0,0,0,0,0,"MNH",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","bacterial dysentery",0,0,0,0.00045139209110319,0,0.00446008438907925,0.000451474897469365,0,0.00446090257661149,"infections - epidemic",2959,2851,5810,0,7.79628227194492e-08,7.79628227194492e-08,1,0.999999922037177,0.999999922037177,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0.00031083721035816,0,0.00307129924690339,0.000310894232402562,0,0.00307186266645611
"0mo","escalation","months 1 to 3","hepatitis A",0,0,0,1.22573156378194e-06,0,1.68413523804186e-05,1.22595642012901e-06,0,1.68444418700653e-05,"infections - epidemic",2959,2851,5810,0,2.1170395869191e-10,2.1170395869191e-10,1,0.999999999788296,0.999999999788296,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,8.44062152269356e-07,0,1.15972767263025e-05,8.44216992642134e-07,0,1.15994042078472e-05
"0mo","escalation","months 1 to 3","colorectal cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","rotavirus",0.00682339541517552,0.00549917738056787,0.00832937290542038,0.193189154262464,0.0223907087260327,0.451310755500486,0.186423334716373,0.0158813858487921,0.444753694502736,"infections - endemic",2959,2851,5810,1.17447368094596e-06,3.3366937706584e-05,3.2192464025638e-05,0.999998825526319,0.999966633062293,0.999967807535974,0.999956523372282,0.996529726651985,0.996712536690256,0.00469872033167492,0.00378683851563019,0.00573576517839751,0.133033739327677,0.0154186694351077,0.310781201109559,0.128374666838494,0.0109362254482469,0.306265883741663
"0mo","escalation","months 1 to 3","chronic kidney disease",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","polio - vaccine-derived",0,0,0,0.362957242911561,0,5.08079319574949,0.363023826201244,0,5.08172525023188,"infections - epidemic",2959,2851,5810,0,6.26886729776248e-05,6.26886729776248e-05,1,0.999937311327022,0.999937311327022,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0.249939285799598,0,3.49873117961311,0.249985136323853,0,3.49937301012126
"0mo","escalation","months 1 to 3","ischaemic heart disease",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","RSV",0.14338875356259,0.115561262720538,0.175035788811239,2.03472454267143,0.134989717108602,7.22765711888683,1.89217422393737,-0.0129411720869643,7.08885522823312,"infections - endemic",2959,2851,5810,2.46807208077616e-05,0.000351430323946329,0.000326749603138568,0.999975319279192,0.999648569676054,0.999673250396861,0.999956523372282,0.996529726651985,0.996712536690256,0.0987402327878626,0.0795776914073285,0.120532985356377,1.40115016004276,0.0929564959601451,4.97710265762386,1.30298728948233,-0.00891153812740878,4.88152102619165
"0mo","escalation","months 1 to 3","breast cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 1 to 3","other viral gastroenteritis",0.013646790830351,0.0109983547611358,0.0166587458108407,0.386378308524928,0.0447814174520653,0.902621511000972,0.372846669432747,0.0317627716975844,0.889507389005473,"infections - endemic",2959,2851,5810,2.34894736189191e-06,6.6733875413168e-05,6.43849280512761e-05,0.999997651052638,0.999933266124587,0.999935615071949,0.999956523372282,0.996529726651985,0.996712536690256,0.00939744066334982,0.00757367703126038,0.011471530356795,0.266067478655353,0.0308373388702154,0.621562402219117,0.256749333676987,0.0218724508964939,0.612531767483327
"0mo","escalation","months 1 to 3","hepatitis E",0,0,0,0.000736152453553448,0,0.0061711667874595,0.000736287498253679,0,0.00617229886732267,"infections - epidemic",2959,2851,5810,0,1.27145611015491e-07,1.27145611015491e-07,1,0.999999872854389,0.999999872854389,0.999956523372282,0.996529726651985,0.996712536690256,0,0,0,0.000506928631606349,0,0.00424958324852512,0.000507021625964737,0,0.00425036282032866
"0mo","escalation","months 4 to 6","rotavirus",0.00685405445608315,0.00552388641382925,0.00836679863983908,0.206576881252114,0.0243667564704408,0.482148361152344,0.199812276005512,0.0176279285128225,0.47487336464942,"infections - endemic",2959,2851,5810,1.17972272533007e-06,3.57286674410998e-05,3.45489447157697e-05,0.999998820277275,0.999964271332559,0.999965451055284,0.99998036557149,0.995150499436534,0.995431197743515,0.00471983273248082,0.00380385362759381,0.00576153725352156,0.142252783685164,0.0167794136318108,0.332016565006879,0.137594547385788,0.0121389280656807,0.327006863545766
"0mo","escalation","months 4 to 6","COVID-19",0,0,0,0,0,0,0,0,0,"infections - endemic",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","neonatal",167.508311005465,118.6967494114,236.853149432459,316.549333054726,281.448027140735,586.700169784868,149.892348294202,119.814018470751,311.917228532787,"MNH",2959,2851,5810,0.0288316006884682,0.0547490395869191,0.0259174388984509,0.971168399311532,0.945250960413081,0.974082561101549,0.99998036557149,0.995150499436534,0.995431197743515,115.349420450619,81.7368473945782,163.101599884477,217.981913212063,193.810483926344,404.012936174589,103.218732264301,82.5062201959035,214.792157618056
"0mo","escalation","months 4 to 6","pneumococcal disease",0.066209937959272,0.0533605589359009,0.0808229964338565,1.08044489455239,0.0730352813739931,3.91269326663706,1.01484091959857,0.00516159595604616,3.83654531744113,"infections - endemic",2959,2851,5810,1.13960822683461e-05,0.000186869198972871,0.000175473116704525,0.999988603917732,0.999813130801027,0.999824526883295,0.99998036557149,0.995150499436534,0.995431197743515,0.045593427131053,0.0367450994594318,0.0556562581388788,0.744014978524745,0.0502934888923996,2.69435527108203,0.698838829086212,0.00355437350276164,2.6419183397111
"0mo","escalation","months 4 to 6","pertussis",0,0,0,0.000683694267025884,0,0.00805991197838088,0.000683887114060936,0,0.0080621854070211,"infections - epidemic",2959,2851,5810,0,1.18248881239243e-07,1.18248881239243e-07,1,0.999999881751119,0.999999881751119,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.000470804923012287,0,0.00555020924041734,0.000470937721161796,0,0.00555177476677547
"0mo","escalation","months 4 to 6","maternal",0,0,0,0,0,0,0,0,0,"MNH",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","lung cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","typhoid fever",0,0,0,0.00076179964912466,0,0.00922256023897958,0.000762014527047033,0,0.00922516161138162,"infections - epidemic",2959,2851,5810,0,1.31757659208262e-07,1.31757659208262e-07,1,0.999999868242341,0.999999868242341,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.000524589780044688,0,0.00635083102594537,0.000524737749083745,0,0.00635262238063786
"0mo","escalation","months 4 to 6","diabetes type 1",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","ischaemic stroke",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","bacterial dysentery",0,0,0,0.00265525459169356,0,0.0325846347468622,0.00265600354923206,0,0.0325938257705437,"infections - epidemic",2959,2851,5810,0,4.5924165232358e-07,4.5924165232358e-07,1,0.999999540758348,0.999999540758348,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.00182845899682377,0,0.0224384014804078,0.0018289747432813,0,0.0224447305947584
"0mo","escalation","months 4 to 6","bacterial gastroenteritis",0.0137081089121663,0.0110477728276585,0.0167335972796782,0.413153762504227,0.0487335129408814,0.964296722304689,0.399624552011024,0.0352558570256452,0.949746729298841,"infections - endemic",2959,2851,5810,2.35944545066016e-06,7.14573348821997e-05,6.90978894315394e-05,0.999997640554549,0.999928542665118,0.999930902110568,0.99998036557149,0.995150499436534,0.995431197743515,0.00943966546496166,0.00760770725518762,0.0115230745070431,0.284505567370328,0.0335588272636215,0.664033130013758,0.275189094771577,0.0242778561313615,0.654013727091533
"0mo","escalation","months 4 to 6","other viral gastroenteritis",0.0137081089121663,0.0110477728276585,0.0167335972796782,0.413153762504227,0.0487335129408814,0.964296722304689,0.399624552011024,0.0352558570256452,0.949746729298841,"infections - endemic",2959,2851,5810,2.35944545066016e-06,7.14573348821997e-05,6.90978894315394e-05,0.999997640554549,0.999928542665118,0.999930902110568,0.99998036557149,0.995150499436534,0.995431197743515,0.00943966546496166,0.00760770725518762,0.0115230745070431,0.284505567370328,0.0335588272636215,0.664033130013758,0.275189094771577,0.0242778561313615,0.654013727091533
"0mo","escalation","months 4 to 6","ischaemic heart disease",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","measles",0,0,0,3.84474000627628,0,44.1432865812089,3.8458244774303,0,44.1557379097415,"infections - epidemic",2959,2851,5810,0,0.000664970040447504,0.000664970040447504,1,0.999335029959552,0.999335029959552,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,2.64756135886779,0,30.3979097715449,2.64830814640543,0,30.4064839940504
"0mo","escalation","months 4 to 6","cholera",0,0,0,11.5075408947441,0,162.588682454745,11.5107867829274,0,162.634543224473,"infections - epidemic",2959,2851,5810,0,0.00199029581239243,0.00199029581239243,1,0.998009704187608,0.998009704187608,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,7.9243123224926,0,111.961670321973,7.9265475030549,0,111.993250923424
"0mo","escalation","months 4 to 6","chronic kidney disease",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","breast cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","RSV",0.0129750183675119,0.0104569533461866,0.015838707837058,0.211732449598809,0.0143125661571664,0.766762038536949,0.198876180491123,0.00101150679791561,0.751839489597643,"infections - endemic",2959,2851,5810,2.2332655988958e-06,3.66203528311224e-05,3.43870872322265e-05,0.999997766734401,0.999963379647169,0.999965612912768,0.99998036557149,0.995150499436534,0.995431197743515,0.00893484532227064,0.00720085768235365,0.010906836554705,0.145803006461068,0.00985590626208643,0.528006976118853,0.136949934145866,0.000696542889251749,0.517731024069293
"0mo","escalation","months 4 to 6","polio - wildtype",0,0,0,0.493744020805637,0,8.07730304938195,0.493883289298996,0,8.07958138345525,"infections - epidemic",2959,2851,5810,0,8.53958865748709e-05,8.53958865748709e-05,1,0.999914604113425,0.999914604113425,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.340001557588568,0,5.56218506387916,0.34009746053153,0,5.56375396821215
"0mo","escalation","months 4 to 6","hepatitis E",0,0,0,0.00596440565900838,0,0.0864842248849686,0.00596608801617102,0,0.0865086191605274,"infections - epidemic",2959,2851,5810,0,1.03157848537005e-06,1.03157848537005e-06,1,0.999998968421515,0.999998968421515,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.0041072035887017,0,0.0595546881150072,0.00410836209195767,0,0.0595714864788086
"0mo","escalation","months 4 to 6","colorectal cancer",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","hepatitis A",0,0,0,1.94054347390124e-06,0,2.21918561374347e-05,1.94109083559985e-06,0,2.21981157096804e-05,"infections - epidemic",2959,2851,5810,0,3.35628227194492e-10,3.35628227194492e-10,1,0.999999999664372,0.999999999664372,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,1.33629527830673e-06,0,1.52817357467898e-05,1.33667220202074e-06,0,1.52860462077244e-05
"0mo","escalation","months 4 to 6","meningococcal meningitis",0,0,0,0.255439325239675,0,3.33249055887242,0.255511376036184,0,3.33343054177795,"infections - epidemic",2959,2851,5810,0,4.41797099827883e-05,4.41797099827883e-05,1,0.999955820290017,0.999955820290017,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.175900395328637,0,2.29481661128176,0.175950010882459,0,2.29546390145343
"0mo","escalation","months 4 to 6","traumatic injury",0,0,0,10.3837689271034,0,47.7303166754989,10.3866978372125,0,47.7437797839333,"injuries",2959,2851,5810,0,0.00179593294531793,0.00179593294531793,1,0.998204067054682,0.998204067054682,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,7.1504614943878,0,32.8680071657082,7.15247839779763,0,32.8772781191674
"0mo","escalation","months 4 to 6","hemorrhagic stroke",0,0,0,0,0,0,0,0,0,"NCDs",2959,2851,5810,0,0,0,1,1,1,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0,0,0,0,0,0
"0mo","escalation","months 4 to 6","polio - vaccine-derived",0,0,0,0.904421749685014,0,13.468818010853,0.904676856479491,0,13.4726171089942,"infections - epidemic",2959,2851,5810,0,0.000156424977108434,0.000156424977108434,1,0.999843575022892,0.999843575022892,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.622802080940911,0,9.27488518259883,0.622977752349208,0,9.27750131409821
"0mo","escalation","months 4 to 6","Influenza, para-influenza",0.000672947479985353,0.000542348396227365,0.000821472326533305,0.0109814733476917,0.000742319205628663,0.0397680039416249,0.0103146847811575,5.24616560350882e-05,0.0389940480658623,"infections - endemic",2959,2851,5810,1.15828002269186e-07,1.89930938483933e-06,1.78348138257015e-06,0.999999884171998,0.999998100690615,0.999998216518617,0.99998036557149,0.995150499436534,0.995431197743515,0.0004634044803155,0.000373471458291451,0.000565681524773697,0.00756205216772097,0.000511175174799753,0.0273850066280872,0.00710288883277266,3.61260977631712e-05,0.0268520458383348
"0mo","escalation","months 4 to 6","diphtheria",0,0,0,0.00250117145926381,0,0.0341830225905957,0.00250187695516064,0,0.0341926644654418,"infections - epidemic",2959,2851,5810,0,4.32592082616179e-07,4.32592082616179e-07,1,0.999999567407917,0.999999567407917,0.99998036557149,0.995150499436534,0.995431197743515,0,0,0,0.0017223544106077,0,0.0235390818605232,0.00172284022854915,0,0.0235457214395917
"0mo","status quo","months 1 to 3","RSV",0.144187484148078,0.116681087117689,0.17730368274735,1.67688239172106,0.100649739725249,5.77349582116552,1.53329097155609,-0.0349595608717941,5.6317645415689,"infections - endemic",2959,2851,5810,2.48182079333726e-05,0.000289316176237065,0.000264497968303694,0.999975181792067,0.999710683823763,0.999735502031696,0.999956281439717,0.997593832299117,0.997760037788161,0.0992902539156455,0.080348823863041,0.122094700411611,1.15473322420737,0.069309332033288,3.97573943016943,1.05585343132849,-0.0240738209439531,3.87814056559333
"0mo","status quo","months 1 to 3","other viral gastroenteritis",0.0137228087115247,0.0111049322223031,0.0168745889184945,0.351642857152466,0.0416393437454327,0.87321562934165,0.338008774330771,0.0271088123701892,0.860983297472613,"infections - endemic",2959,2851,5810,2.36203247490435e-06,6.06697090593289e-05,5.83076765844246e-05,0.999997637967525,0.999939330290941,0.999941692323416,0.999956281439717,0.997593832299117,0.997760037788161,0.00944978802739781,0.00764706830543034,0.0116201640408592,0.242147983790567,0.0286736469381692,0.601312950792604,0.232759294104556,0.0186676456662731,0.592889533569999
